paperId,title,year,venue,fieldsOfStudy
5f2c083f80073c56c41c4ea66ae48312513c55aa,Energy and Policy Considerations for Modern Deep Learning Research,2020.0,AAAI Conference on Artificial Intelligence,Computer Science
8071b53a46b0eb368741afcd90c3f93d95f56fdc,Natural Language Generation and Understanding of Big Code for AI-Assisted Programming: A Review,2023.0,Entropy,"Computer Science,Medicine"
a0e49f65b6847437f262c59d0d399255101d0b75,What BERT Is Not: Lessons from a New Suite of Psycholinguistic Diagnostics for Language Models,2019.0,Transactions of the Association for Computational Linguistics,Computer Science
135112c7ba1762d65f39b1a61777f26ae4dfd8ad,Is Attention Interpretable?,2019.0,Annual Meeting of the Association for Computational Linguistics,Computer Science
493fac37cea49afb98c52c2f5dd75c303a325b25,Mitigating Gender Bias in Natural Language Processing: Literature Review,2019.0,Annual Meeting of the Association for Computational Linguistics,Computer Science
0d360a1256ccdfca58cf98d12243df8407fd442d,Weight Poisoning Attacks on Pretrained Models,2020.0,Annual Meeting of the Association for Computational Linguistics,"Computer Science,Mathematics"
ad31866da7f14ae21bd38df0a3b1ffd1a1438122,An efficient framework for learning sentence representations,2018.0,International Conference on Learning Representations,Computer Science
686d9ee744fa013cc21cdd86acd864c936e9e456,Large language models are few-shot clinical information extractors,2022.0,Conference on Empirical Methods in Natural Language Processing,Computer Science
02926bce47bf12e2f64a8a38e7820524b48ab07b,"Probabilistic Extension of Precision, Recall, and F1 Score for More Thorough Evaluation of Classification Models",2020.0,EVAL4NLP,Computer Science
44a5d4b7ab16910c101755b0d7d78594f6c58bb3,"Computational Linguistics: 16th International Conference of the Pacific Association for Computational Linguistics, PACLING 2019, Hanoi, Vietnam, October 11–13, 2019, Revised Selected Papers",2020.0,Introducing Linguistics,
7245e15da2a0f09aeca6c1e7478237985f7e4819,A Survey on Recent Advances in Named Entity Recognition from Deep Learning models,2018.0,International Conference on Computational Linguistics,Computer Science
157a7ae44613a1fcf34e2be8c1e19a4f6e3c50e3,Transfer Learning in Natural Language Processing,2019.0,North American Chapter of the Association for Computational Linguistics,Computer Science
5eab810cc5d90de1c52127d1a5824f0817f46c30,"Natural Language Reasoning, A Survey",2023.0,ACM Computing Surveys,Computer Science
ee8085bd00f437318cce5b919b47233de8c5f6ff,Pharmacovigilance from social media: mining adverse drug reaction mentions using sequence labeling with word embedding cluster features,2015.0,J. Am. Medical Informatics Assoc.,"Medicine,Computer Science"
894e8cf18cbec9251d7c911b9433cc85f7150d51,Natural language processing for mental health interventions: a systematic review and research framework,2023.0,Translational Psychiatry,Medicine
099f8bf42b95a4c239bc338b05821b592c60f44b,Natural language processing applied to mental illness detection: a narrative review,2022.0,npj Digital Medicine,"Medicine,Computer Science"
1d95011355628f7aef068ab1914198e43258c530,BERTimbau: Pretrained BERT Models for Brazilian Portuguese,2020.0,Brazilian Conference on Intelligent Systems,Computer Science
5328e5dc801d1cf0f997621519f6b31d79021006,Sentiment analysis using product review data,2015.0,Journal of Big Data,Computer Science
70b98d90767345b15e0569082c0e4ac661279b5d,Is GPT-3 a Good Data Annotator?,2022.0,Annual Meeting of the Association for Computational Linguistics,Computer Science
311fd5f6f114ae51f8cbd95a0da69d7b556d25f1,Neural Theory-of-Mind? On the Limits of Social Intelligence in Large LMs,2022.0,Conference on Empirical Methods in Natural Language Processing,Computer Science
a6bd16c1b5674b2227b291a6059cf311f47ab520,SemEval-2023 Task 11: Learning with Disagreements (LeWiDi),2023.0,International Workshop on Semantic Evaluation,Computer Science
ac11062f1f368d97f4c826c317bf50dcc13fdb59,Dissecting Contextual Word Embeddings: Architecture and Representation,2018.0,Conference on Empirical Methods in Natural Language Processing,Computer Science
142e40cd1543700fb1a3b67e028375209fba6dd2,Artificial Intelligence Augmented Qualitative Analysis: The Way of the Future?,2023.0,Qualitative Health Research,Medicine
0276f1b3a2b5f8d4bfa1dd0af5e9e7cf6f034393,Natural Language Processing in the Legal Domain,2023.0,Social Science Research Network,Computer Science
59761abc736397539bdd01ad7f9d91c8607c0457,context2vec: Learning Generic Context Embedding with Bidirectional LSTM,2016.0,Conference on Computational Natural Language Learning,Computer Science
a622332550eaf535cf0f0f6c3a3f3ba197c39cac,PhoBERT: Pre-trained language models for Vietnamese,2020.0,Findings,Computer Science
e71aed7a0680c8fc09733f1dcd0cd3f6bb9cb7aa,The Lottery Ticket Hypothesis for Pre-trained BERT Networks,2020.0,Neural Information Processing Systems,"Computer Science,Psychology,Mathematics"
ef03f3910685dda98279aa2bcefbeada3362a626,"When does pretraining help?: assessing self-supervised learning for law and the CaseHOLD dataset of 53,000+ legal holdings",2021.0,International Conference on Artificial Intelligence and Law,Computer Science
3e65f572322e192fe36ae52a8a7f025b0685dfc6,Stereotyping Norwegian Salmon: An Inventory of Pitfalls in Fairness Benchmark Datasets,2021.0,Annual Meeting of the Association for Computational Linguistics,Computer Science
8659bf379ca8756755125a487c43cfe8611ce842,To Tune or Not to Tune? Adapting Pretrained Representations to Diverse Tasks,2019.0,RepL4NLP@ACL,Computer Science
9f2a8e923965b23c11066a2ead79658208f1fae1,Minimum Risk Training for Neural Machine Translation,2015.0,Annual Meeting of the Association for Computational Linguistics,Computer Science
069e0d896da7c79faeee4cf057548d5da7ce885e,FlauBERT: Unsupervised Language Model Pre-training for French,2019.0,International Conference on Language Resources and Evaluation,Computer Science
eb764d87d4d8c25a290fbbe83f922cda122ae1ef,Literature Review of Qualitative Data with Natural Language Processing,2023.0,Journal of Robotics Spectrum,
3f9514630194a9fba9505b594ec921b247fecb48,Evaluating Models’ Local Decision Boundaries via Contrast Sets,2020.0,Findings,Computer Science
d7b93f247f9e46115d6b78a67a458c44de0f9039,"iNLPSuite: Monolingual Corpora, Evaluation Benchmarks and Pre-trained Multilingual Language Models for Indian Languages",2020.0,Findings,Computer Science
649def34f8be52c8b66281af98ae884c09aef38b,Construction of the Literature Graph in Semantic Scholar,2018.0,North American Chapter of the Association for Computational Linguistics,Computer Science
845cafab91da3441d56a8740f0c8038916863dcb,Cyclical Annealing Schedule: A Simple Approach to Mitigating KL Vanishing,2019.0,North American Chapter of the Association for Computational Linguistics,"Computer Science,Materials Science,Mathematics"
c8d22fd8e8e094d624a484d770a60873baaba5f4,GPT-3: What’s it good for?,2020.0,Natural Language Engineering,Computer Science
c68ec24e2f97c6875cd006a9fa2f0fbe934e4ae0,Bidirectional Long Short-Term Memory Networks for Relation Classification,2015.0,"Pacific Asia Conference on Language, Information and Computation",Computer Science
3578a7792904e6af3db8ffefdff86ab6a387c7c3,FinBERT: A Pretrained Language Model for Financial Communications,2020.0,arXiv.org,Computer Science
d10df96b3fb0ab5c6b1d0cc22c7400d0acccc3cc,The Hitchhiker’s Guide to Testing Statistical Significance in Natural Language Processing,2018.0,Annual Meeting of the Association for Computational Linguistics,Computer Science
fef9d9eb2d527174ac5b329b0a044e98a1808971,Gender Bias in Neural Natural Language Processing,2018.0,"Logic, Language, and Security",Computer Science
b66e776502b8484a09f8759c8dc3737ebe714f34,Controllable protein design with language models,2022.0,Nature Machine Intelligence,"Biology,Computer Science"
4e0526421da87d88627fef66e9e84ed559fff249,TweetNLP: Cutting-Edge Natural Language Processing for Social Media,2022.0,Conference on Empirical Methods in Natural Language Processing,Computer Science
a26623d52d24e03044a158cddad931ec5ab7304c,A Survey of Knowledge Enhanced Pre-Trained Language Models,2022.0,IEEE Transactions on Knowledge and Data Engineering,Computer Science
0882a2b2787b35dbcc6e341c953d964b77abd4df,When FLUE Meets FLANG: Benchmarks and Large Pretrained Language Model for Financial Domain,2022.0,Conference on Empirical Methods in Natural Language Processing,Computer Science
50714786ac191e796d8963b66364fbf46ac54761,Enriching Pre-trained Language Model with Entity Information for Relation Classification,2019.0,International Conference on Information and Knowledge Management,Computer Science
130d432ccbc836380a212bea618f84ff094a6a52,"Causal Inference in Natural Language Processing: Estimation, Prediction, Interpretation and Beyond",2021.0,Transactions of the Association for Computational Linguistics,Computer Science
8b430ae5af9d7991cb3e698b2b30296fdf43dd15,Five sources of bias in natural language processing,2021.0,Language and Linguistics Compass,"Computer Science,Medicine"
829e36b23f7b42e109f84b5b761052498b291962,A Survey of the State of Explainable AI for Natural Language Processing,2020.0,AACL,Computer Science
ec7a6d3d930dad2c36088478f2490830f102bd97,"Uncertainty in Natural Language Processing: Sources, Quantification, and Applications",2023.0,arXiv.org,Computer Science
c69942bf1b4f75e53cb62d0c5126c1cb4a5aa7bc,CORD: A Consolidated Receipt Dataset for Post-OCR Parsing,2019.0,,Computer Science
77552068c33783e8a1bc35b8d3018edbd825ed92,Deception detection for news: Three types of fakes,2015.0,ASIS&T Annual Meeting,Computer Science
fd7e88a2313e176315d99fc299277e752d7703b7,Efficient Methods for Natural Language Processing: A Survey,2022.0,Transactions of the Association for Computational Linguistics,Computer Science
80d8f048ec3d5ab8595ae58cc9105eaafbc57f14,Natural Language Processing in Radiology: A Systematic Review.,2016.0,Radiology,Medicine
da5887bda93e9173996b450316de8f3d534c9ee1,Evolution of Semantic Similarity—A Survey,2020.0,ACM Computing Surveys,Computer Science
14489ec7893e373a0dcc9555c52b99b2b3a429f6,Are All Languages Created Equal in Multilingual BERT?,2020.0,Workshop on Representation Learning for NLP,Computer Science
a4d5e425cac0bf84c86c0c9f720b6339d6288ffa,BERTje: A Dutch BERT Model,2019.0,arXiv.org,Computer Science
342f6ae2ebfc0ddddf15e8ba910eab6f2e06bf83,Mind the Style of Text! Adversarial and Backdoor Attacks Based on Text Style Transfer,2021.0,Conference on Empirical Methods in Natural Language Processing,Computer Science
62454a3694e2e52b8698458440612505a3f7404b,The Shifted and The Overlooked: A Task-oriented Investigation of User-GPT Interactions,2023.0,Conference on Empirical Methods in Natural Language Processing,Computer Science
7191680b572ee7145f1a9d95ff11ab1ff44259f3,WWW'18 Open Challenge: Financial Opinion Mining and Question Answering,2018.0,The Web Conference,Computer Science
634e8ee7e86f253c4b6c722a3bb7c32b7aa3892b,RobBERT: a Dutch RoBERTa-based Language Model,2020.0,Findings,Computer Science
d84d1fbcfefb580152332d84da8ea25025400cd0,Black is to Criminal as Caucasian is to Police: Detecting and Removing Multiclass Bias in Word Embeddings,2019.0,North American Chapter of the Association for Computational Linguistics,"Computer Science,Mathematics"
48feed83c1a9d34e4a1feeec31cb52900a71875d,Comparing BERT against traditional machine learning text classification,2020.0,arXiv.org,"Computer Science,Mathematics"
afc2850945a871e72c245818f9bc141bd659b453,Learning General Purpose Distributed Sentence Representations via Large Scale Multi-task Learning,2018.0,International Conference on Learning Representations,Computer Science
19386100c384be22e55c23a4d5196f0ded8849e7,Comparing BERT against Traditional Machine Learning Models in Text Classification,2023.0,,
e77c8f93bf92bc9198c3b8b981d223bf56aa707f,BanglaBERT: Language Model Pretraining and Benchmarks for Low-Resource Language Understanding Evaluation in Bangla,2021.0,NAACL-HLT,Computer Science
a2d2a482ccd62a705c8fafeb5f93bca33a4d796d,Deep learning in clinical natural language processing: a methodical review,2019.0,J. Am. Medical Informatics Assoc.,"Computer Science,Medicine"
78bd4518950e3f0bcd6aa9f7f8e09cbbf13eb11f,PanGu-α: Large-scale Autoregressive Pretrained Chinese Language Models with Auto-parallel Computation,2021.0,arXiv.org,Computer Science
5171527b0ee51c06612c5eeddd4958dc84fd842e,Deep learning approach to text analysis for human emotion detection from big data,2022.0,Journal of Intelligent Systems,Computer Science
a1aaa7c75464e7ebe41cfe5c5258241ca34c6414,Farasa: A Fast and Furious Segmenter for Arabic,2016.0,North American Chapter of the Association for Computational Linguistics,Computer Science
07581e49aff7231159c9405195872d3a154733be,Clinical Text Data in Machine Learning: Systematic Review,2020.0,JMIR Medical Informatics,"Medicine,Computer Science"
08f648c1eb523f54122c85952ed6ba9626997b29,Machine Learning and Natural Language Processing in Mental Health: Systematic Review,2019.0,Journal of Medical Internet Research,Medicine
814db99ccf6b88d6af5b406b0c344b64c0a710b7,A Structured Review of the Validity of BLEU,2018.0,International Conference on Computational Logic,Computer Science
551b05734eb2181c4ca009a411144e8447ed1606,Uncertainty Quantification with Pre-trained Language Models: A Large-Scale Empirical Analysis,2022.0,Conference on Empirical Methods in Natural Language Processing,"Computer Science,Mathematics"
88338c58701f34503c7af77e34f19d9a5cd66313,Adversarial Attacks on Deep-learning Models in Natural Language Processing,2020.0,ACM Transactions on Intelligent Systems and Technology,Computer Science
8a23a2e6ece34bec461cc41da35e65bf16873752,Target-Dependent Sentiment Classification With BERT,2019.0,IEEE Access,Computer Science
cbf98ebe967e0f3f3236e7932f37013b98244e94,ExT5: Towards Extreme Multi-Task Scaling for Transfer Learning,2021.0,arXiv.org,Computer Science
b3c73de96640ee858f83c3f0eda2a3d15d59b847,Privacy Risks of General-Purpose Language Models,2020.0,IEEE Symposium on Security and Privacy,Computer Science
06b36e744dca445863c9f9aefe76aea95ba95999,Enhancing Clinical Concept Extraction with Contextual Embedding,2019.0,J. Am. Medical Informatics Assoc.,"Computer Science,Medicine"
af0fe7f31315a4173de5695887dffb20be458f48,GatorTron: A Large Clinical Language Model to Unlock Patient Information from Unstructured Electronic Health Records,2022.0,medRxiv,"Medicine,Computer Science"
11f64ec047782cada21d50efea1e0dc5843675f6,NusaX: Multilingual Parallel Sentiment Dataset for 10 Indonesian Local Languages,2022.0,Conference of the European Chapter of the Association for Computational Linguistics,Computer Science
